year,school,city,uil_prnk_sum_prnk,tea_math_prnk
2013,UNIVERSITY,WACO,0.0985797827903091,0.1826347269099559
2013,VANDEGRIFT,AUSTIN,0.8900027847396091,0.9765409314702158
2013,VICTORIA EAST,VICTORIA,0.46324143692564534,0.31001802104312126
2013,VICTORIA WEST,VICTORIA,0.1675020885547201,0.587418181822741
2013,WACO,WACO,0.19890002784739624,0.24977813808439853
2013,WALTRIP,HOUSTON,0.3045808966861593,0.3013596594287416
2013,WARREN,SAN ANTONIO,0,0.5109577613699081
2013,WESTERN HILLS,FORT WORTH,0.5768588137009149,0.2637466721235104
2013,WESTFIELD,HOUSTON,0.3043720412141459,0.11776679791345934
2013,WESTLAKE,AUSTIN,0.8049986076301743,0.9913544174146218
2013,WESTSIDE,HOUSTON,0.7422027290448242,0.7166743717001782
2013,WESTWOOD,AUSTIN,0.9779309384572301,0.9931262303080709
2013,WICHITA FALLS,WICHITA FALLS,0,0.5754683895514474
2013,WYLIE,ABILENE,0.997076023391787,0.9071429986510859
2013,YSLETA,EL PASO,0.6437621832358613,0.040128878231547885
2014,ABILENE,ABILENE,0.29580896686159797,0.5178685097892582
2014,ALAMO HEIGHTS,SAN ANTONIO,0.4680451127819528,0.9622859820885452
2014,ALDINE,HOUSTON,0,0.22720862789883334
2014,ALIEF EARLY COLLEGE,HOUSTON,0.790796435533266,0.3564232206262679
2014,AMARILLO,AMARILLO,0.22994987468671663,0.8894267714200138
2014,AMERICAS,EL PASO,0.13095238095238093,0.36299408658008425
2014,ANDERSON,AUSTIN,0.32101086048454414,0.9740979217599929
2014,ANDRESS,EL PASO,0.2804928989139511,0.29143354081544526
2014,AUSTIN,AUSTIN,0.19890002784739624,0.9076021764347764
2014,AUSTIN,EL PASO,0.8831801726538394,0.14082357257932593
2014,BEL AIR,EL PASO,0.46755778334725495,0.21113012257251737
2014,BERKNER,RICHARDSON,0.3045808966861593,0.7040774464745718
2014,BOSQUEVILLE,WACO,0.3045808966861593,0.862082501912779
2014,BOSWELL,FORT WORTH,0.22994987468671663,0.5828589523712314
2014,BOWIE,AUSTIN,0.729810637705365,0.947024018054396
2014,BOWIE,EL PASO,0.0985797827903091,0.15733377503007406
2014,BRACKENRIDGE,SAN ANTONIO,0.6421609579504255,0.07696932464618494
2014,BRANDEIS,SAN ANTONIO,0.6393762183235809,0.8367441324508422
2014,BRENNAN,SAN ANTONIO,0.8995405179615521,0.45965452610846497
2014,BREWER,FORT WORTH,0.6752993595098786,0.4858724856450645
2014,BURBANK,SAN ANTONIO,0.5712197159565543,0.0969065742848404
2014,BURGES,EL PASO,0.6929824561403428,0.3280982155000278
2014,CALALLEN,CORPUS CHRISTI,0.5215121136173739,0.6718865813215604
2014,CANUTILLO,EL PASO,0.9498050682260984,0.21113012257251737
2014,CARNEGIE VANGUARD,HOUSTON,0.7052353104984598,0.9962285982088557
2014,CARROLL,CORPUS CHRISTI,0.4191033138401542,0.4680964174498965
2014,CARTER-RIVERSIDE,FORT WORTH,0.3510860484544688,0.11190983351192628
2014,CASTLEBERRY,FORT WORTH,0.1675020885547201,0.18041025635881552
2014,CENTRAL,SAN ANGELO,0.7192286271233551,0.7466268483407823
2014,CHAPEL HILL,MT PLEASANT,0.3357003620161509,0.7392459925675576
2014,CHAPIN,EL PASO,0.9023252575883969,0.5113589163015602
2014,CHISHOLM TRAIL,FORT WORTH,0.6150097465886889,0.9182473165710925
2014,CHURCHILL,SAN ANTONIO,0.3045808966861593,0.8465221062782207
2014,CLARK,SAN ANTONIO,0.5585491506544102,0.8886664453167478
2014,CLEAR LAKE,HOUSTON,0.8541492620439834,0.9872252446071248
2014,COOPER,ABILENE,0.4981899192425485,0.42319482788497365
2014,CORONADO,EL PASO,0.9069896964633618,0.8469120913145314
2014,CORONADO,LUBBOCK,0.8862433862433686,0.44307088864887006
2014,CROCKETT,AUSTIN,0.5295878585352239,0.21282643157098502
2014,CYPRESS CREEK,HOUSTON,0.5632135895293754,0.8554913755033345
2014,CYPRESS FALLS,HOUSTON,0.21560846560846553,0.7615662960142215
2014,CYPRESS RIDGE,HOUSTON,0.5174742411584489,0.6313294854558972
2014,DAVIS,HOUSTON,0.5437900306321327,0.12894170873610786
2014,DEL VALLE,EL PASO,0.9165970481759761,0.45233189171675653
2014,DIAMOND HILL-JARVIS,FORT WORTH,0.22994987468671663,0.16193103854991062
2014,DOBIE,HOUSTON,0.4981899192425485,0.6160157470237919
2014,EAST CENTRAL,SAN ANTONIO,0.560080757449175,0.3134883581060504
2014,EASTERN HILLS,FORT WORTH,0,0.052335243730251016
2014,EASTWOOD,EL PASO,0.6571289334447163,0.3355838948373892
2014,ECONOMEDES,EDINBURG,0.4527290448343061,0.17087175087701958
2014,EDINBURG,EDINBURG,0.08284600389863547,0.3459930565673589
2014,EDINBURG NORTH,EDINBURG,0.9785575048732701,0.362846673218557
2014,EDISON,SAN ANTONIO,0.11194653299916457,0.1346364641055779
2014,EISENHOWER,HOUSTON,0.7647591200222675,0.1990127400754278
2014,EL DORADO,EL PASO,0.1672236145920356,0.23070717704541152
2014,EL PASO,EL PASO,0.7288359788359694,0.725203710052003
2014,ESTACADO,LUBBOCK,0.28216374269005806,0.025343249107515956
2014,FLOUR BLUFF,CORPUS CHRISTI,0.9689501531606559,0.8422721753037852
2014,FOX TECHNICAL,SAN ANTONIO,0.4191033138401542,0.33682333526345776
2014,FRANKLIN,EL PASO,0.8101503759398371,0.7111814685647584
2014,GRAPE CREEK,SAN ANGELO,0.21560846560846553,0.508770677054063
2014,GREENWOOD,MIDLAND,0.662141464773037,0.5309883825565226
2014,HASTINGS,HOUSTON,0.3043720412141459,0.22184177008380612
2014,HEALTH CAREERS,SAN ANTONIO,0.8719019771651185,0.9762077154155592
2014,HIGHLAND PARK,AMARILLO,0.5768588137009149,0.5435110682064525
2014,HIGHLANDS,SAN ANTONIO,0.28216374269005806,0.1013318381346956
2014,HIRSCHI,WICHITA FALLS,0.9856585909217238,0.34928572019681725
2014,HOLMES,SAN ANTONIO,0,0.27080571161365674
2014,HUNTSVILLE,HUNTSVILLE,0.4017683096630453,0.4777566215014191
2014,IRVIN,EL PASO,0.38666109718741204,0.33158341092701193
2014,JAY,SAN ANTONIO,0.9586466165413308,0.6212486392371648
2014,JEFFERSON,EL PASO,0.21560846560846553,0.3597244001254201
2014,JOHNSON,SAN ANTONIO,0.5295878585352239,0.9054374841542127
2014,JONES,HOUSTON,0,0.00836378566540268
2014,KERR,HOUSTON,0.6852548036758486,0.9419489254289009
2014,KING,CORPUS CHRISTI,0.7966443887496398,0.5876216431904511
2014,KLEIN FOREST,HOUSTON,0.270119743803954,0.34825096366208375
2014,LA VEGA,WACO,0.1675020885547201,0.2400707885064221
2014,LAKE TRAVIS,AUSTIN,0.8892369813422268,0.9686380476602823
2014,LAKE VIEW,SAN ANGELO,0.8229601782233228,0.38115318083092964
2014,LAMAR,HOUSTON,0.5407964355332745,0.6781401344767624
2014,LANGHAM CREEK,HOUSTON,0.8070871623503078,0.8088070643726185
2014,LANIER,AUSTIN,0.62378167641325,0.10616991791077776
2014,LEE,HOUSTON,0,0.27925630168087995
2014,LEE,MIDLAND,0.4695071010860464,0.8100313329670357
2014,LEE,SAN ANTONIO,0.6699387357282022,0.4420308763074417
2014,LONDON,CORPUS CHRISTI,0.7235449735449644,0.9341273342155566
2014,LUBBOCK,LUBBOCK,0.9578111946532774,0.6515382084816971
2014,MACARTHUR,HOUSTON,0.5444165970481728,0.30878503804953267
2014,MACARTHUR,SAN ANTONIO,0.8998189919242365,0.739136895395194
2014,MADISON,SAN ANTONIO,0.22994987468671663,0.39747431007662876
2014,MARSHALL,SAN ANTONIO,0.4153439153439138,0.4927832340644146
2014,MCCALLUM,AUSTIN,0.8334725703146617,0.9115558700819755
2014,MCCOLLUM,SAN ANTONIO,0.3700222779170138,0.18375536311710172
2014,MCNEIL,AUSTIN,0.3368142578668888,0.9646140223334378
2014,MEMORIAL,HOUSTON,0.7159565580618124,0.9836033355125604
2014,MIDLAND,MIDLAND,0.41074909495961986,0.6842118973240647
2014,MILBY,HOUSTON,0.1339459760512392,0.22036800218073135
2014,MISSION EARLY COLLEGE,EL PASO,0.5035505430242248,0.8262021231536443
2014,MONTWOOD,EL PASO,0.8693260930102872,0.4524369556060501
2014,MOODY,CORPUS CHRISTI,0.5651629072681668,0.1321820546237766
2014,MOUNTAIN VIEW,EL PASO,0.22994987468671663,0.1981908489362874
2014,NORTH CROWLEY,FORT WORTH,0,0.30491401625634573
2014,NORTH HOUSTON EARLY COLLEGE,HOUSTON,0.11194653299916457,0.6638053240005248
2014,NORTH SIDE,FORT WORTH,0.5004177109440243,0.15847566434023558
2014,NORTHBROOK,HOUSTON,0,0.16493767344684537
2014,OZEN,BEAUMONT,0.08862433862433862,0.08698144831893177
2014,PALO DURO,AMARILLO,0,0.26158315012197214
2014,PARKLAND,EL PASO,0.4057365636312992,0.14196230631568663
2014,PASCHAL,FORT WORTH,0.8998189919242365,0.7531534840167884
2014,PEARCE,RICHARDSON,0.28216374269005806,0.9292245965233183
2014,RANDALL,AMARILLO,0.4022556390977431,0.7934671409473188
2014,RAY,CORPUS CHRISTI,0.7929546087440706,0.4805234014427363
2014,REAGAN,AUSTIN,0.1675020885547201,0.1191240394621431
2014,REAGAN,HOUSTON,0.9257866889445633,0.21801503081302875
2014,REAGAN,SAN ANTONIO,0.9493177387914007,0.9323179888019342
2014,RICHARDSON,RICHARDSON,0.5514480646059559,0.6949587994909951
2014,RIVER ROAD,AMARILLO,0.560080757449175,0.49936029622771394
2014,RIVERSIDE,EL PASO,0.32052353104984627,0.500898711598025
2014,ROOSEVELT,LUBBOCK,0.560080757449175,0.3050922748293292
2014,ROOSEVELT,SAN ANTONIO,0.3045808966861593,0.49111697615949335
2014,SOUTH SAN ANTONIO,SAN ANTONIO,0.1339459760512392,0.23228196510579024
2014,SOUTHSIDE,SAN ANTONIO,0.8502506265664008,0.39243034478342675
2014,SOUTHWEST,FORT WORTH,0.19890002784739624,0.27414421465458494
2014,SOUTHWEST,SAN ANTONIO,0,0.13651412455731063
2014,SPRING WOODS,HOUSTON,0.300403787245892,0.5326587259891132
2014,STEVENS,SAN ANTONIO,0.21560846560846553,0.31788111536618985
2014,STRATFORD,HOUSTON,0.7160261765524835,0.9587570892786642
2014,TAYLOR,HOUSTON,0.5979532163742646,0.5716502027215842
2014,TLC ACADEMY,SAN ANGELO,0.8314536340851993,0.32362887810616053
2014,TRANSMOUNTAIN EARLY COLLEGE,EL PASO,0,0.7520276442475475
2014,TRIMBLE TECHNICAL,FORT WORTH,0.4501531606794746,0.1908521754525782
2014,TULOSO-MIDWAY,CORPUS CHRISTI,0.11194653299916457,0.63588763866866
2014,VANDEGRIFT,AUSTIN,0.9621971595655576,0.9752128319590498
2014,VICTORIA EAST,VICTORIA,0.5712197159565543,0.43276323817543766
2014,VICTORIA WEST,VICTORIA,0.4078251183514328,0.4990770155611162
2014,WACO,WACO,0.0985797827903091,0.1781311797524341
2014,WALTRIP,HOUSTON,0.62378167641325,0.16669922550098182
2014,WARREN,SAN ANTONIO,0.41214146477304225,0.4951860781266571
2014,WESTBURY,HOUSTON,0,0.04807116491831159
2014,WESTERN HILLS,FORT WORTH,0.6223893065998276,0.13843113564127402
2014,WESTFIELD,HOUSTON,0.1567808409913673,0.11770116824775545
2014,WESTLAKE,AUSTIN,0.6596351991088766,0.9931923824197684
2014,WESTSIDE,HOUSTON,0.6223893065998276,0.6110900008099999
2014,WESTWOOD,AUSTIN,0.9646338067390469,0.9936236720363256
2014,WICHITA FALLS,WICHITA FALLS,0.0985797827903091,0.42879323376432166
2014,WILLOWRIDGE,HOUSTON,0,0.056634577197832076
2014,WYLIE,ABILENE,0.9958228905597069,0.889854435261376
2014,YSLETA,EL PASO,0.8098719019771526,0.08854047940814642
2015,ABILENE,ABILENE,0.19890002784739624,0.4773198044062506
2015,ALAMO HEIGHTS,SAN ANTONIO,0.6846282372598085,0.9343302940351127
2015,ALDINE,HOUSTON,0.3368142578668888,0.14665969138571822
2015,ALIEF EARLY COLLEGE,HOUSTON,0.32101086048454414,0.5525716296444713
2015,AMARILLO,AMARILLO,0.7052353104984598,0.6770575532357834
2015,AMERICAS,EL PASO,0.461292119186854,0.27842074857900945
2015,ANDERSON,AUSTIN,0.5632135895293754,0.9802018359337353
2015,ANDRESS,EL PASO,0.5020189362294601,0.20345834797227008
2015,AUSTIN,AUSTIN,0.47403230297966925,0.9124351989336416
2015,AUSTIN,EL PASO,0.8834586466165238,0.11074119496689741
2015,BEL AIR,EL PASO,0.8016569200779604,0.23451768914363075
2015,BERKNER,RICHARDSON,0.19890002784739624,0.563688872878357
2015,BOSQUEVILLE,WACO,0.1339459760512392,0.45352959915686375
2015,BOSWELL,FORT WORTH,0.270119743803954,0.7320305849915556
2015,BOWIE,AUSTIN,0.7282790309106005,0.9497954791118149
2015,BOWIE,EL PASO,0,0.10177364981356202
2015,BRACKENRIDGE,SAN ANTONIO,0.8257449178501677,0.11045030748663437
2015,BRANDEIS,SAN ANTONIO,0.5386382623224698,0.7528665148814767
2015,BRENNAN,SAN ANTONIO,0.8043024227234631,0.3614843116991371
2015,BREWER,FORT WORTH,0.5402394876079056,0.35843780372397815
2015,BURBANK,SAN ANTONIO,0.8229601782233228,0.08070418656454478
2015,BURGES,EL PASO,0.3661236424394311,0.26142549681897254
2015,CALALLEN,CORPUS CHRISTI,0.1567808409913673,0.5836806345319745
2015,CANUTILLO,EL PASO,0.9744500139236741,0.2593669760132087
2015,CARNEGIE VANGUARD,HOUSTON,0.6852548036758486,0.997897426548065
2015,CARROLL,CORPUS CHRISTI,0.3567947646895007,0.3252513341389867
2015,CARTER-RIVERSIDE,FORT WORTH,0.4533556112503462,0.10633180302632485
2015,CASTLEBERRY,FORT WORTH,0.3368142578668888,0.3926526560025825
2015,CENTRAL,SAN ANGELO,0.47960178223335903,0.634928595007305
2015,CHAPEL HILL,MT PLEASANT,0.3328460038986349,0.5355465357692855
2015,CHAPIN,EL PASO,0.8577694235588816,0.342560210228924
2015,CHISHOLM TRAIL,FORT WORTH,0.7719994430520639,0.36245174584314777
2015,CHURCHILL,SAN ANTONIO,0.19890002784739624,0.7857281588944671
2015,CLARK,SAN ANTONIO,0.41304650515176683,0.7872732197778155
2015,CLEAR LAKE,HOUSTON,0.8803954330269947,0.9758744993609025
2015,COOPER,ABILENE,0,0.5156021808651183
2015,CORONADO,EL PASO,0.9356028961291909,0.7457340403824835
2015,CORONADO,LUBBOCK,0.8998189919242365,0.3692266478552671
2015,CROCKETT,AUSTIN,0,0.22203014321122383
2015,CYPRESS CREEK,HOUSTON,0.7192286271233551,0.8110197276443057
2015,CYPRESS FALLS,HOUSTON,0.5677387914229982,0.7017715579398036
2015,DEL VALLE,EL PASO,0.9365775549985865,0.3154006253803928
2015,DIAMOND HILL-JARVIS,FORT WORTH,0.11194653299916457,0.03504741176493207
2015,DOBIE,HOUSTON,0.22994987468671663,0.5213238839989333
2015,EAST CENTRAL,SAN ANTONIO,0.4501531606794746,0.38408293257546045
2015,EASTERN HILLS,FORT WORTH,0,0.03269510912810116
2015,EASTWOOD,EL PASO,0.6162628794207691,0.4546642891612349
2015,ECONOMEDES,EDINBURG,0.4191033138401542,0.17852636835084024
2015,EDINBURG,EDINBURG,0.3911166805903638,0.27814623455618265
2015,EDINBURG NORTH,EDINBURG,0.9962406015037336,0.3475585764358129
2015,EDISON,SAN ANTONIO,0.5514480646059559,0.07817435677912127
2015,EISENHOWER,HOUSTON,0.6699387357282022,0.15733561403997123
2015,EL PASO,EL PASO,0.5902951824004414,0.3355838948373892
2015,ESTACADO,LUBBOCK,0.19890002784739624,0.03475333736410866
2015,FLOUR BLUFF,CORPUS CHRISTI,0.929754942912817,0.7778313563558978
2015,FOX TECHNICAL,SAN ANTONIO,0.3700222779170138,0.1446150571944617
2015,FRANKLIN,EL PASO,0.790796435533266,0.6879648776694791
2015,GRAPE CREEK,SAN ANGELO,0.4112364243943177,0.35427948887896354
2015,GREENWOOD,MIDLAND,0.28216374269005806,0.5473547347274195
2015,HASTINGS,HOUSTON,0.3045808966861593,0.2238965188294969
2015,HEALTH CAREERS,SAN ANTONIO,0.44869117237538103,0.9744088920642462
2015,HIGHLAND PARK,AMARILLO,0.4577415761626268,0.4125197829399897
2015,HIGHLANDS,SAN ANTONIO,0,0.06457458602006409
2015,HIRSCHI,WICHITA FALLS,0.9892091339459507,0.34201357498592094
2015,HOLMES,SAN ANTONIO,0,0.1835799153035632
2015,HUNTSVILLE,HUNTSVILLE,0.32101086048454414,0.33750859632637686
2015,IRVIN,EL PASO,0.3700222779170138,0.08207212780717546
2015,JAY,SAN ANTONIO,0.9695071010860248,0.4777566215014191
2015,JEFFERSON,EL PASO,0.22069061542745744,0.10074438941068009
2015,JEFFERSON,SAN ANTONIO,0.5712197159565543,0.0505107264849775
2015,JOHNSON,SAN ANTONIO,0.636521860206065,0.9089691250300195
2015,KERR,HOUSTON,0.38861041492620346,0.8804082459866323
2015,KING,CORPUS CHRISTI,0.8049986076301743,0.47076136221815984
2015,KLEIN FOREST,HOUSTON,0,0.4017689624281081
2015,LA VEGA,WACO,0.4685324422166507,0.06342731551616954
2015,LAKE TRAVIS,AUSTIN,0.8846421609579329,0.9561398856252872
2015,LAKE VIEW,SAN ANGELO,0.5039682539682514,0.3252513341389867
2015,LAMAR,HOUSTON,0.472152603731549,0.6514843651976066
2015,LANGHAM CREEK,HOUSTON,0.689571150097458,0.8003583603354317
2015,LANIER,AUSTIN,0.6452241715399548,0.31788111536618985
2015,LEE,HOUSTON,0.4191033138401542,0.20636880578626074
2015,LEE,MIDLAND,0.22994987468671663,0.622323007627126
2015,LIBERTY,HOUSTON,0.4191033138401542,0.3279933083445323
2015,LONDON,CORPUS CHRISTI,0.8043720412141342,0.7280031428679139
2015,LUBBOCK,LUBBOCK,0.9551656920077748,0.6128875702909283
2015,MACARTHUR,HOUSTON,0.27568922305764376,0.26124621425184186
2015,MACARTHUR,SAN ANTONIO,0.8913255360623603,0.6494885797067427
2015,MADISON,SAN ANTONIO,0.19890002784739624,0.394386528867983
2015,MARSHALL,SAN ANTONIO,0.5261765524923392,0.5511337328833104
2015,MAYDE CREEK,HOUSTON,0,0.5669974084170977
2015,MCCALLUM,AUSTIN,0.7568922305764307,0.8623357105879907
2015,MCCOLLUM,SAN ANTONIO,0.21449456975772757,0.09728729112922647
2015,MCNEIL,AUSTIN,0.6031746031745985,0.9459284592549384
2015,MEMORIAL,HOUSTON,0.8541492620439834,0.9830151867109135
2015,MEMORIAL,SAN ANTONIO,0.41757170704538954,0.09442108971534549
2015,MIDLAND,MIDLAND,0.4896268448900006,0.6853123357691014
2015,MISSION EARLY COLLEGE,EL PASO,0.0847953216374269,0.9084923512652678
2015,MONTWOOD,EL PASO,0.7725563909774328,0.48420622774014327
2015,MOODY,CORPUS CHRISTI,0.29866332497911396,0.07983266305602152
2015,NORTH SIDE,FORT WORTH,0.8416875522138536,0.2061828620327128
2015,NORTHBROOK,HOUSTON,0.1675020885547201,0.1147143862985738
2015,OZEN,BEAUMONT,0.4191033138401542,0.09821085025870273
2015,PALO DURO,AMARILLO,0,0.19522859060204084
2015,PARKLAND,EL PASO,0.47403230297966925,0.14494061419085363
2015,PASCHAL,FORT WORTH,0.9344193817877819,0.7000475070590808
2015,POLYTECHNIC,FORT WORTH,0.11194653299916457,0.0395782619500744
2015,RANDALL,AMARILLO,0.4191033138401542,0.7447436917571979
2015,RAY,CORPUS CHRISTI,0.8350041771094263,0.45048676920149916
2015,REAGAN,AUSTIN,0,0.07199879436182971
2015,REAGAN,HOUSTON,0.19890002784739624,0.19784436275339573
2015,REAGAN,SAN ANTONIO,0.9398496240601291,0.9313577748615538
2015,RICHARDSON,RICHARDSON,0.752436647173479,0.7318811549884938
2015,RIDER,WICHITA FALLS,0.1567808409913673,0.7298929345156158
2015,RIVER ROAD,AMARILLO,0.7422027290448242,0.3335149982541944
2015,RIVERSIDE,EL PASO,0.4981899192425485,0.18423646273467958
2015,ROOSEVELT,LUBBOCK,0.3818574213311046,0.2984834061539455
2015,ROOSEVELT,SAN ANTONIO,0.300403787245892,0.450877631947079
2015,SHARPSTOWN,HOUSTON,0.3045808966861593,0.10478791242200194
2015,SOUTH SAN ANTONIO,SAN ANTONIO,0.5215121136173739,0.16927237650818666
2015,SOUTHSIDE,SAN ANTONIO,0.4457671957671939,0.18478894937280985
2015,SOUTHWEST,FORT WORTH,0.7052353104984598,0.28197845950989214
2015,SOUTHWEST,SAN ANTONIO,0,0.17133504553513892
2015,SPRING WOODS,HOUSTON,0,0.32547376029626107
2015,STEVENS,SAN ANTONIO,0.44625452520189174,0.21864220633039028
2015,STRATFORD,HOUSTON,0.36772486772486684,0.919185462392707
2015,TAFT,SAN ANTONIO,0.4191033138401542,0.5943496295523536
2015,TASCOSA,AMARILLO,0.1339459760512392,0.4662292477137135
2015,TAYLOR,HOUSTON,0.6159147869674135,0.581288929018314
2015,TLC ACADEMY,SAN ANGELO,0.4766778056251719,0.7469489780914568
2015,TRANSMOUNTAIN EARLY COLLEGE,EL PASO,0.1339459760512392,0.566301249130754
2015,TRIMBLE TECHNICAL,FORT WORTH,0.4191033138401542,0.14710860833009629
2015,TULOSO-MIDWAY,CORPUS CHRISTI,0.4688805346700063,0.5803042750543569
2015,UNIVERSITY,WACO,0.689571150097458,0.29432958434447526
2015,VALLE VERDE EARLY COLLEGE,EL PASO,0.1567808409913673,0.7282076177808514
2015,VANDEGRIFT,AUSTIN,0.9664438874964957,0.9755460480137065
2015,VICTORIA EAST,VICTORIA,0.5021581732108024,0.4733497999951346
2015,VICTORIA WEST,VICTORIA,0.5490810359231378,0.3519702462409172
2015,WACO,WACO,0.27568922305764376,0.08448020677827284
2015,WALTRIP,HOUSTON,0.4191033138401542,0.11721185577915966
2015,WARREN,SAN ANTONIO,0.722709551656911,0.5334390199782507
2015,WESTERN HILLS,FORT WORTH,0.6452241715399548,0.25069727732076985
2015,WESTFIELD,HOUSTON,0.472152603731549,0.13001344399826165
2015,WESTLAKE,AUSTIN,0.7390698969646239,0.9891172305279996
2015,WESTSIDE,HOUSTON,0.4685324422166507,0.5964189336434235
2015,WESTWOOD,AUSTIN,0.8416875522138536,0.9923519026521792
2015,WICHITA FALLS,WICHITA FALLS,0.21560846560846553,0.2758006505748284
2015,WILLOWRIDGE,HOUSTON,0,0.06266310241471194
2015,WYLIE,ABILENE,0.998816485658565,0.9320853018053474
2015,YSLETA,EL PASO,0,0.06191824071285373
